#Rift Lines MCS Shot File
#shotnumber date time sourceLat sourceLon shipLat shipLon waterDepth sciTag
301197 2019-01-31 05:56:42.779455 -62.443138 -58.591222 -62.443892 -58.590205 1452.0 BRAVOSEIS
301198 2019-01-31 05:57:00.692320 -62.443407 -58.590786 -62.444167 -58.589780 1451.1 BRAVOSEIS
301199 2019-01-31 05:57:18.761545 -62.443684 -58.590363 -62.444442 -58.589348 1451.7 BRAVOSEIS
301200 2019-01-31 05:57:36.640429 -62.443958 -58.589953 -62.444700 -58.588944 1452.5 BRAVOSEIS
301201 2019-01-31 05:57:54.644882 -62.444234 -58.589530 -62.444979 -58.588512 1452.7 BRAVOSEIS
301202 2019-01-31 05:58:12.482359 -62.444505 -58.589106 -62.445247 -58.588081 1452.9 BRAVOSEIS
301203 2019-01-31 05:58:30.377252 -62.444775 -58.588673 -62.445519 -58.587649 1454.2 BRAVOSEIS
301204 2019-01-31 05:58:48.202801 -62.445043 -58.588234 -62.445786 -58.587213 1452.1 BRAVOSEIS
301205 2019-01-31 05:59:06.174848 -62.445312 -58.587801 -62.446057 -58.586782 1453.1 BRAVOSEIS
301206 2019-01-31 05:59:24.205585 -62.445588 -58.587368 -62.446330 -58.586355 1451.8 BRAVOSEIS
301207 2019-01-31 05:59:42.350406 -62.445848 -58.586923 -62.446605 -58.585931 1452.3 BRAVOSEIS
301208 2019-01-31 06:00:00.514513 -62.446123 -58.586494 -62.446877 -58.585504 1453.9 BRAVOSEIS
301209 2019-01-31 06:00:18.594277 -62.446400 -58.586082 -62.447150 -58.585070 1452.1 BRAVOSEIS
301210 2019-01-31 06:00:36.687103 -62.446672 -58.585655 -62.447425 -58.584635 1451.2 BRAVOSEIS
301211 2019-01-31 06:00:54.691245 -62.446945 -58.585228 -62.447699 -58.584210 1451.2 BRAVOSEIS
301212 2019-01-31 06:01:12.634717 -62.447216 -58.584798 -62.447972 -58.583788 1452.4 BRAVOSEIS
301213 2019-01-31 06:01:30.605549 -62.447490 -58.584372 -62.448249 -58.583353 1450.1 BRAVOSEIS
301214 2019-01-31 06:01:48.495202 -62.447765 -58.583952 -62.448520 -58.582940 1450.8 BRAVOSEIS
301215 2019-01-31 06:02:06.482404 -62.448037 -58.583528 -62.448799 -58.582517 1448.8 BRAVOSEIS
301216 2019-01-31 06:02:24.431275 -62.448312 -58.583121 -62.449075 -58.582091 1447.7 BRAVOSEIS
301217 2019-01-31 06:02:42.502955 -62.448589 -58.582690 -62.449339 -58.581686 1446.2 BRAVOSEIS
301218 2019-01-31 06:02:59.893162 -62.448864 -58.582279 -62.449610 -58.581269 1443.6 BRAVOSEIS
301219 2019-01-31 06:03:18.142097 -62.449145 -58.581877 -62.449883 -58.580828 1429.4 BRAVOSEIS
301220 2019-01-31 06:03:35.891430 -62.449416 -58.581451 -62.450149 -58.580398 1440.2 BRAVOSEIS
301221 2019-01-31 06:03:54.033934 -62.449691 -58.581040 -62.450419 -58.579964 1408.2 BRAVOSEIS
301222 2019-01-31 06:04:11.990548 -62.449957 -58.580593 -62.450691 -58.579533 1412.3 BRAVOSEIS
301223 2019-01-31 06:04:30.062101 -62.450228 -58.580155 -62.450962 -58.579099 1387.6 BRAVOSEIS
301224 2019-01-31 06:04:48.120301 -62.450498 -58.579727 -62.451230 -58.578664 1372.0 BRAVOSEIS
301225 2019-01-31 06:05:06.263757 -62.450770 -58.579296 -62.451504 -58.578224 1365.4 BRAVOSEIS
301226 2019-01-31 06:05:24.371685 -62.451039 -58.578859 -62.451775 -58.577794 1341.3 BRAVOSEIS
301227 2019-01-31 06:05:42.493875 -62.451307 -58.578416 -62.452049 -58.577370 1316.2 BRAVOSEIS
301228 2019-01-31 06:06:00.547797 -62.451577 -58.577988 -62.452322 -58.576943 1299.9 BRAVOSEIS
301229 2019-01-31 06:06:18.700872 -62.451846 -58.577539 -62.452597 -58.576507 1300.7 BRAVOSEIS
301230 2019-01-31 06:06:36.581277 -62.452119 -58.577124 -62.452863 -58.576096 1270.8 BRAVOSEIS
301231 2019-01-31 06:06:54.625305 -62.452393 -58.576700 -62.453135 -58.575665 1255.9 BRAVOSEIS
301232 2019-01-31 06:07:12.465020 -62.452668 -58.576270 -62.453406 -58.575231 1254.1 BRAVOSEIS
301233 2019-01-31 06:07:30.388719 -62.452942 -58.575848 -62.453679 -58.574792 1229.2 BRAVOSEIS
301234 2019-01-31 06:07:48.541474 -62.453213 -58.575413 -62.453951 -58.574361 1192.2 BRAVOSEIS
301235 2019-01-31 06:08:06.565656 -62.453486 -58.574994 -62.454223 -58.573934 1177.9 BRAVOSEIS
301236 2019-01-31 06:08:24.640357 -62.453753 -58.574547 -62.454498 -58.573499 1144.2 BRAVOSEIS
301237 2019-01-31 06:08:42.770197 -62.454025 -58.574123 -62.454770 -58.573071 1137.9 BRAVOSEIS
301238 2019-01-31 06:09:00.951493 -62.454297 -58.573693 -62.455041 -58.572640 1127.0 BRAVOSEIS
301239 2019-01-31 06:09:19.213156 -62.454565 -58.573255 -62.455313 -58.572212 1114.8 BRAVOSEIS
301240 2019-01-31 06:09:37.385704 -62.454836 -58.572817 -62.455581 -58.571799 1131.8 BRAVOSEIS
301241 2019-01-31 06:09:55.649239 -62.455106 -58.572385 -62.455855 -58.571374 1103.3 BRAVOSEIS
301242 2019-01-31 06:10:13.994459 -62.455382 -58.571973 -62.456128 -58.570948 1119.5 BRAVOSEIS
301243 2019-01-31 06:10:32.242335 -62.455652 -58.571541 -62.456401 -58.570529 1095.2 BRAVOSEIS
301244 2019-01-31 06:10:50.935030 -62.455933 -58.571123 -62.456681 -58.570097 1108.1 BRAVOSEIS
301245 2019-01-31 06:11:09.349841 -62.456210 -58.570711 -62.456956 -58.569683 1091.6 BRAVOSEIS
301246 2019-01-31 06:11:27.848640 -62.456486 -58.570301 -62.457230 -58.569272 1094.0 BRAVOSEIS
301247 2019-01-31 06:11:46.030901 -62.456758 -58.569874 -62.457503 -58.568851 1101.0 BRAVOSEIS
301248 2019-01-31 06:12:04.199794 -62.457034 -58.569459 -62.457775 -58.568421 1101.1 BRAVOSEIS
301249 2019-01-31 06:12:22.321835 -62.457310 -58.569045 -62.458049 -58.567986 1101.9 BRAVOSEIS
301250 2019-01-31 06:12:40.426357 -62.457583 -58.568622 -62.458320 -58.567558 1107.1 BRAVOSEIS
301251 2019-01-31 06:12:58.516317 -62.457852 -58.568186 -62.458592 -58.567131 1113.3 BRAVOSEIS
301252 2019-01-31 06:13:16.640362 -62.458127 -58.567769 -62.458864 -58.566697 1119.0 BRAVOSEIS
301253 2019-01-31 06:13:34.801489 -62.458396 -58.567329 -62.459134 -58.566256 1125.0 BRAVOSEIS
301254 2019-01-31 06:13:52.952068 -62.458663 -58.566888 -62.459405 -58.565824 1132.5 BRAVOSEIS
301255 2019-01-31 06:14:11.044877 -62.458936 -58.566461 -62.459677 -58.565395 1151.1 BRAVOSEIS
301256 2019-01-31 06:14:29.167142 -62.459208 -58.566027 -62.459950 -58.564957 1188.7 BRAVOSEIS
301257 2019-01-31 06:14:47.374682 -62.459479 -58.565589 -62.460222 -58.564524 1225.6 BRAVOSEIS
301258 2019-01-31 06:15:05.588904 -62.459746 -58.565155 -62.460497 -58.564094 1254.8 BRAVOSEIS
301259 2019-01-31 06:15:23.719507 -62.460021 -58.564731 -62.460768 -58.563663 1240.7 BRAVOSEIS
301260 2019-01-31 06:15:41.826837 -62.460289 -58.564294 -62.461039 -58.563235 1293.1 BRAVOSEIS
301261 2019-01-31 06:16:00.016778 -62.460562 -58.563868 -62.461299 -58.562822 1301.4 BRAVOSEIS
301262 2019-01-31 06:16:18.123882 -62.460832 -58.563432 -62.461573 -58.562397 1345.4 BRAVOSEIS
301263 2019-01-31 06:16:36.158331 -62.461103 -58.563011 -62.461844 -58.561971 1347.0 BRAVOSEIS
301264 2019-01-31 06:16:54.215500 -62.461375 -58.562573 -62.462115 -58.561534 1373.2 BRAVOSEIS
301265 2019-01-31 06:17:12.249836 -62.461646 -58.562138 -62.462388 -58.561099 1380.6 BRAVOSEIS
301266 2019-01-31 06:17:30.349600 -62.461922 -58.561719 -62.462663 -58.560675 1374.6 BRAVOSEIS
301267 2019-01-31 06:17:48.408161 -62.462194 -58.561295 -62.462937 -58.560254 1377.6 BRAVOSEIS
301268 2019-01-31 06:18:06.439763 -62.462466 -58.560872 -62.463212 -58.559839 1376.8 BRAVOSEIS
301269 2019-01-31 06:18:24.604996 -62.462741 -58.560451 -62.463491 -58.559414 1371.3 BRAVOSEIS
301270 2019-01-31 06:18:42.720801 -62.463019 -58.560034 -62.463767 -58.558991 1368.3 BRAVOSEIS
301271 2019-01-31 06:19:00.675437 -62.463294 -58.559623 -62.464040 -58.558572 1365.9 BRAVOSEIS
301272 2019-01-31 06:19:18.842972 -62.463572 -58.559214 -62.464315 -58.558150 1381.4 BRAVOSEIS
301273 2019-01-31 06:19:36.826095 -62.463846 -58.558797 -62.464589 -58.557719 1369.7 BRAVOSEIS
301274 2019-01-31 06:19:54.823948 -62.464120 -58.558377 -62.464859 -58.557288 1382.1 BRAVOSEIS
301275 2019-01-31 06:20:12.802334 -62.464393 -58.557941 -62.465128 -58.556849 1377.7 BRAVOSEIS
301276 2019-01-31 06:20:30.896126 -62.464661 -58.557500 -62.465403 -58.556410 1382.7 BRAVOSEIS
301277 2019-01-31 06:20:48.761779 -62.464936 -58.557092 -62.465673 -58.555986 1387.5 BRAVOSEIS
301278 2019-01-31 06:21:06.784786 -62.465203 -58.556653 -62.465930 -58.555579 1390.5 BRAVOSEIS
301279 2019-01-31 06:21:24.067249 -62.465474 -58.556218 -62.466206 -58.555151 1398.1 BRAVOSEIS
301280 2019-01-31 06:21:41.871741 -62.465748 -58.555791 -62.466479 -58.554722 1405.3 BRAVOSEIS
301281 2019-01-31 06:21:59.885723 -62.466022 -58.555371 -62.466748 -58.554282 1464.9 BRAVOSEIS
301282 2019-01-31 06:22:17.914027 -62.466296 -58.554944 -62.467019 -58.553853 1449.3 BRAVOSEIS
301283 2019-01-31 06:22:35.922288 -62.466570 -58.554520 -62.467292 -58.553428 1461.5 BRAVOSEIS
301284 2019-01-31 06:22:53.896099 -62.466840 -58.554095 -62.467567 -58.553010 1452.5 BRAVOSEIS
301285 2019-01-31 06:23:11.835539 -62.467109 -58.553657 -62.467844 -58.552580 1458.3 BRAVOSEIS
301286 2019-01-31 06:23:29.916097 -62.467384 -58.553234 -62.468116 -58.552150 1451.9 BRAVOSEIS
301287 2019-01-31 06:23:48.147239 -62.467660 -58.552818 -62.468388 -58.551719 1459.1 BRAVOSEIS
301288 2019-01-31 06:24:06.478073 -62.467932 -58.552387 -62.468659 -58.551289 1455.2 BRAVOSEIS
301289 2019-01-31 06:24:24.630157 -62.468207 -58.551964 -62.468931 -58.550845 1463.5 BRAVOSEIS
301290 2019-01-31 06:24:42.785963 -62.468475 -58.551528 -62.469201 -58.550414 1467.5 BRAVOSEIS
301291 2019-01-31 06:25:00.899958 -62.468746 -58.551092 -62.469472 -58.549977 1469.8 BRAVOSEIS
301292 2019-01-31 06:25:18.788621 -62.469017 -58.550662 -62.469742 -58.549548 1472.2 BRAVOSEIS
301293 2019-01-31 06:25:36.710376 -62.469287 -58.550219 -62.470019 -58.549118 1477.8 BRAVOSEIS
301294 2019-01-31 06:25:54.544103 -62.469558 -58.549788 -62.470293 -58.548694 1472.4 BRAVOSEIS
301295 2019-01-31 06:26:12.416684 -62.469830 -58.549366 -62.470560 -58.548292 1471.7 BRAVOSEIS
301296 2019-01-31 06:26:30.305857 -62.470104 -58.548945 -62.470832 -58.547866 1470.2 BRAVOSEIS
301297 2019-01-31 06:26:48.271909 -62.470381 -58.548528 -62.471106 -58.547437 1465.1 BRAVOSEIS
301298 2019-01-31 06:27:06.042914 -62.470651 -58.548096 -62.471378 -58.547015 1471.3 BRAVOSEIS
301299 2019-01-31 06:27:24.007767 -62.470921 -58.547666 -62.471655 -58.546585 1458.2 BRAVOSEIS
301300 2019-01-31 06:27:42.037364 -62.471198 -58.547248 -62.471927 -58.546154 1462.0 BRAVOSEIS
301301 2019-01-31 06:27:59.842580 -62.471471 -58.546824 -62.472189 -58.545728 1455.1 BRAVOSEIS
301302 2019-01-31 06:28:17.938072 -62.471744 -58.546398 -62.472464 -58.545288 1453.9 BRAVOSEIS
301303 2019-01-31 06:28:35.764249 -62.472008 -58.545948 -62.472735 -58.544860 1451.8 BRAVOSEIS
301304 2019-01-31 06:28:53.584532 -62.472279 -58.545512 -62.473007 -58.544431 1449.9 BRAVOSEIS
301305 2019-01-31 06:29:11.424037 -62.472551 -58.545081 -62.473279 -58.544000 1452.1 BRAVOSEIS
301306 2019-01-31 06:29:29.236723 -62.472823 -58.544658 -62.473553 -58.543580 1469.2 BRAVOSEIS
301307 2019-01-31 06:29:47.063262 -62.473093 -58.544223 -62.473826 -58.543160 1450.5 BRAVOSEIS
301308 2019-01-31 06:30:05.013811 -62.473370 -58.543809 -62.474100 -58.542734 1451.4 BRAVOSEIS
301309 2019-01-31 06:30:22.894877 -62.473645 -58.543385 -62.474375 -58.542297 1455.9 BRAVOSEIS
301310 2019-01-31 06:30:40.831954 -62.473922 -58.542967 -62.474645 -58.541861 1458.2 BRAVOSEIS
301311 2019-01-31 06:30:58.768583 -62.474194 -58.542542 -62.474922 -58.541436 1458.3 BRAVOSEIS
301312 2019-01-31 06:31:16.670487 -62.474466 -58.542110 -62.475191 -58.541022 1451.4 BRAVOSEIS
301313 2019-01-31 06:31:34.669676 -62.474737 -58.541680 -62.475462 -58.540592 1454.9 BRAVOSEIS
301314 2019-01-31 06:31:52.594302 -62.475009 -58.541258 -62.475734 -58.540164 1455.3 BRAVOSEIS
301315 2019-01-31 06:32:10.558074 -62.475280 -58.540829 -62.476008 -58.539739 1459.8 BRAVOSEIS
301316 2019-01-31 06:32:28.646785 -62.475552 -58.540393 -62.476280 -58.539300 1455.8 BRAVOSEIS
301317 2019-01-31 06:32:46.696617 -62.475826 -58.539967 -62.476553 -58.538868 1459.0 BRAVOSEIS
301318 2019-01-31 06:33:04.716698 -62.476097 -58.539548 -62.476825 -58.538448 1459.7 BRAVOSEIS
301319 2019-01-31 06:33:22.684410 -62.476372 -58.539121 -62.477102 -58.538016 1465.3 BRAVOSEIS
301320 2019-01-31 06:33:40.709962 -62.476644 -58.538696 -62.477373 -58.537588 1465.9 BRAVOSEIS
301321 2019-01-31 06:33:58.509189 -62.476915 -58.538262 -62.477647 -58.537166 1465.8 BRAVOSEIS
301322 2019-01-31 06:34:16.374913 -62.477191 -58.537848 -62.477912 -58.536750 1468.6 BRAVOSEIS
301323 2019-01-31 06:34:34.397508 -62.477464 -58.537421 -62.478188 -58.536327 1472.2 BRAVOSEIS
301324 2019-01-31 06:34:52.497413 -62.477735 -58.536995 -62.478461 -58.535904 1469.6 BRAVOSEIS
301325 2019-01-31 06:35:10.562873 -62.478013 -58.536574 -62.478731 -58.535472 1468.8 BRAVOSEIS
301326 2019-01-31 06:35:28.658980 -62.478289 -58.536163 -62.479005 -58.535029 1469.9 BRAVOSEIS
301327 2019-01-31 06:35:46.604465 -62.478557 -58.535725 -62.479275 -58.534602 1467.9 BRAVOSEIS
301328 2019-01-31 06:36:04.670542 -62.478826 -58.535296 -62.479540 -58.534172 1467.4 BRAVOSEIS
301329 2019-01-31 06:36:22.821374 -62.479098 -58.534860 -62.479814 -58.533740 1469.6 BRAVOSEIS
301330 2019-01-31 06:36:40.748586 -62.479368 -58.534429 -62.480085 -58.533310 1466.6 BRAVOSEIS
301331 2019-01-31 06:36:58.842242 -62.479638 -58.533992 -62.480357 -58.532881 1467.6 BRAVOSEIS
301332 2019-01-31 06:37:16.922353 -62.479907 -58.533554 -62.480630 -58.532442 1467.5 BRAVOSEIS
301333 2019-01-31 06:37:34.966122 -62.480176 -58.533118 -62.480900 -58.532009 1475.3 BRAVOSEIS
301334 2019-01-31 06:37:52.975080 -62.480450 -58.532686 -62.481172 -58.531572 1469.7 BRAVOSEIS
301335 2019-01-31 06:38:11.033911 -62.480723 -58.532260 -62.481447 -58.531135 1557.5 BRAVOSEIS
301336 2019-01-31 06:38:29.022918 -62.480991 -58.531824 -62.481722 -58.530705 1481.1 BRAVOSEIS
301337 2019-01-31 06:38:47.045903 -62.481262 -58.531393 -62.481992 -58.530281 1487.2 BRAVOSEIS
301338 2019-01-31 06:39:05.312345 -62.481529 -58.530942 -62.482267 -58.529851 1489.0 BRAVOSEIS
301339 2019-01-31 06:39:23.405532 -62.481803 -58.530523 -62.482542 -58.529418 1450.5 BRAVOSEIS
301340 2019-01-31 06:39:41.546543 -62.482075 -58.530096 -62.482816 -58.528999 1509.5 BRAVOSEIS
301341 2019-01-31 06:39:59.756441 -62.482348 -58.529665 -62.483093 -58.528568 1510.4 BRAVOSEIS
301342 2019-01-31 06:40:17.888162 -62.482624 -58.529259 -62.483352 -58.528173 1515.8 BRAVOSEIS
301343 2019-01-31 06:40:35.870921 -62.482900 -58.528836 -62.483626 -58.527750 1545.8 BRAVOSEIS
301344 2019-01-31 06:40:53.968532 -62.483176 -58.528420 -62.483897 -58.527316 1553.2 BRAVOSEIS
301345 2019-01-31 06:41:12.291041 -62.483451 -58.527998 -62.484167 -58.526880 1555.1 BRAVOSEIS
301346 2019-01-31 06:41:30.503359 -62.483724 -58.527576 -62.484440 -58.526450 1554.2 BRAVOSEIS
301347 2019-01-31 06:41:48.827094 -62.483990 -58.527136 -62.484710 -58.526011 1556.4 BRAVOSEIS
301348 2019-01-31 06:42:07.182745 -62.484264 -58.526700 -62.484984 -58.525585 1559.0 BRAVOSEIS
301349 2019-01-31 06:42:25.388744 -62.484538 -58.526282 -62.485253 -58.525154 1560.8 BRAVOSEIS
301350 2019-01-31 06:42:43.665096 -62.484802 -58.525832 -62.485525 -58.524722 1562.1 BRAVOSEIS
301351 2019-01-31 06:43:01.889383 -62.485071 -58.525395 -62.485802 -58.524292 1562.7 BRAVOSEIS
301352 2019-01-31 06:43:19.916448 -62.485344 -58.524970 -62.486074 -58.523869 1564.1 BRAVOSEIS
301353 2019-01-31 06:43:38.089616 -62.485613 -58.524542 -62.486347 -58.523445 1566.5 BRAVOSEIS
301354 2019-01-31 06:43:55.768439 -62.485886 -58.524119 -62.486624 -58.523019 1564.9 BRAVOSEIS
301355 2019-01-31 06:44:13.613962 -62.486163 -58.523683 -62.486900 -58.522597 1566.0 BRAVOSEIS
301356 2019-01-31 06:44:31.844224 -62.486434 -58.523249 -62.487182 -58.522202 1567.9 BRAVOSEIS
301357 2019-01-31 06:44:49.492370 -62.486695 -58.522787 -62.487467 -58.521806 1569.2 BRAVOSEIS
301358 2019-01-31 06:45:06.043170 -62.486988 -58.522418 -62.487741 -58.521430 1571.9 BRAVOSEIS
301359 2019-01-31 06:45:22.476135 -62.487274 -58.522039 -62.488016 -58.521013 1578.0 BRAVOSEIS
301360 2019-01-31 06:45:39.689005 -62.487563 -58.521673 -62.488286 -58.520573 1575.8 BRAVOSEIS
301361 2019-01-31 06:45:56.998571 -62.487845 -58.521267 -62.488555 -58.520119 1575.7 BRAVOSEIS
301362 2019-01-31 06:46:14.447850 -62.488114 -58.520838 -62.488820 -58.519671 1575.7 BRAVOSEIS
301363 2019-01-31 06:46:31.930803 -62.488381 -58.520393 -62.489079 -58.519223 1579.3 BRAVOSEIS
301364 2019-01-31 06:46:49.637564 -62.488643 -58.519932 -62.489343 -58.518764 1577.7 BRAVOSEIS
301365 2019-01-31 06:47:07.145800 -62.488902 -58.519466 -62.489607 -58.518316 1580.5 BRAVOSEIS
301366 2019-01-31 06:47:24.972902 -62.489170 -58.519016 -62.489875 -58.517869 1581.2 BRAVOSEIS
301367 2019-01-31 06:47:42.722167 -62.489431 -58.518565 -62.490147 -58.517432 1581.2 BRAVOSEIS
301368 2019-01-31 06:48:00.420893 -62.489698 -58.518117 -62.490419 -58.517000 1583.2 BRAVOSEIS
301369 2019-01-31 06:48:18.095424 -62.489971 -58.517686 -62.490689 -58.516565 1583.8 BRAVOSEIS
301370 2019-01-31 06:48:35.323056 -62.490237 -58.517263 -62.490961 -58.516139 1586.5 BRAVOSEIS
301371 2019-01-31 06:48:53.081222 -62.490511 -58.516824 -62.491233 -58.515695 1588.8 BRAVOSEIS
301372 2019-01-31 06:49:10.779365 -62.490783 -58.516390 -62.491501 -58.515255 1591.3 BRAVOSEIS
301373 2019-01-31 06:49:28.377151 -62.491055 -58.515960 -62.491773 -58.514823 1593.1 BRAVOSEIS
301374 2019-01-31 06:49:45.870347 -62.491320 -58.515516 -62.492038 -58.514406 1594.2 BRAVOSEIS
301375 2019-01-31 06:50:03.424677 -62.491588 -58.515080 -62.492312 -58.513984 1597.8 BRAVOSEIS
301376 2019-01-31 06:50:21.167876 -62.491857 -58.514634 -62.492582 -58.513550 1599.0 BRAVOSEIS
301377 2019-01-31 06:50:38.828163 -62.492131 -58.514213 -62.492852 -58.513114 1601.9 BRAVOSEIS
301378 2019-01-31 06:50:56.287031 -62.492403 -58.513790 -62.493126 -58.512676 1604.9 BRAVOSEIS
301379 2019-01-31 06:51:13.841488 -62.492675 -58.513359 -62.493395 -58.512242 1608.1 BRAVOSEIS
301380 2019-01-31 06:51:31.471034 -62.492945 -58.512921 -62.493668 -58.511812 1613.4 BRAVOSEIS
301381 2019-01-31 06:51:49.215628 -62.493213 -58.512488 -62.493945 -58.511388 1617.3 BRAVOSEIS
301382 2019-01-31 06:52:07.083585 -62.493481 -58.512042 -62.494220 -58.510971 1625.2 BRAVOSEIS
301383 2019-01-31 06:52:25.012053 -62.493754 -58.511619 -62.494495 -58.510547 1628.6 BRAVOSEIS
301384 2019-01-31 06:52:42.423814 -62.494031 -58.511205 -62.494765 -58.510146 1629.7 BRAVOSEIS
301385 2019-01-31 06:53:00.285781 -62.494311 -58.510790 -62.495041 -58.509717 1633.4 BRAVOSEIS
301386 2019-01-31 06:53:17.931795 -62.494589 -58.510386 -62.495310 -58.509283 1640.9 BRAVOSEIS
301387 2019-01-31 06:53:35.563874 -62.494866 -58.509974 -62.495580 -58.508853 1642.3 BRAVOSEIS
301388 2019-01-31 06:53:53.452745 -62.495136 -58.509537 -62.495855 -58.508416 1649.3 BRAVOSEIS
301389 2019-01-31 06:54:11.025067 -62.495402 -58.509095 -62.496128 -58.507991 1650.9 BRAVOSEIS
301390 2019-01-31 06:54:28.555102 -62.495676 -58.508661 -62.496401 -58.507572 1660.2 BRAVOSEIS
301391 2019-01-31 06:54:45.764560 -62.495944 -58.508235 -62.496672 -58.507154 1658.7 BRAVOSEIS
301392 2019-01-31 06:55:03.518670 -62.496217 -58.507807 -62.496947 -58.506724 1663.3 BRAVOSEIS
301393 2019-01-31 06:55:21.331506 -62.496490 -58.507380 -62.497223 -58.506293 1667.9 BRAVOSEIS
301394 2019-01-31 06:55:38.693491 -62.496768 -58.506970 -62.497493 -58.505865 1672.5 BRAVOSEIS
301395 2019-01-31 06:55:56.260079 -62.497047 -58.506559 -62.497767 -58.505431 1674.0 BRAVOSEIS
301396 2019-01-31 06:56:13.959528 -62.497315 -58.506118 -62.498040 -58.504998 1678.5 BRAVOSEIS
301397 2019-01-31 06:56:31.506510 -62.497585 -58.505686 -62.498312 -58.504571 1680.3 BRAVOSEIS
301398 2019-01-31 06:56:49.103462 -62.497855 -58.505252 -62.498589 -58.504139 1682.2 BRAVOSEIS
301399 2019-01-31 06:57:06.505874 -62.498124 -58.504814 -62.498858 -58.503711 1683.8 BRAVOSEIS
301400 2019-01-31 06:57:24.216898 -62.498395 -58.504381 -62.499130 -58.503276 1684.6 BRAVOSEIS
301401 2019-01-31 06:57:41.848693 -62.498668 -58.503962 -62.499404 -58.502841 1684.0 BRAVOSEIS
301402 2019-01-31 06:57:59.481602 -62.498939 -58.503523 -62.499677 -58.502415 1684.5 BRAVOSEIS
301403 2019-01-31 06:58:17.024991 -62.499210 -58.503095 -62.499948 -58.501988 1686.4 BRAVOSEIS
301404 2019-01-31 06:58:34.636171 -62.499482 -58.502661 -62.500207 -58.501569 1687.1 BRAVOSEIS
301405 2019-01-31 06:58:52.211184 -62.499756 -58.502244 -62.500478 -58.501141 1685.6 BRAVOSEIS
301406 2019-01-31 06:59:09.688265 -62.500027 -58.501811 -62.500751 -58.500711 1693.6 BRAVOSEIS
301407 2019-01-31 06:59:27.105900 -62.500298 -58.501384 -62.501021 -58.500284 1686.9 BRAVOSEIS
301408 2019-01-31 06:59:44.679894 -62.500572 -58.500957 -62.501294 -58.499855 1686.3 BRAVOSEIS
301409 2019-01-31 07:00:02.252684 -62.500843 -58.500523 -62.501566 -58.499428 1685.6 BRAVOSEIS
301410 2019-01-31 07:00:19.693201 -62.501109 -58.500086 -62.501841 -58.499001 1684.3 BRAVOSEIS
301411 2019-01-31 07:00:37.224710 -62.501386 -58.499664 -62.502115 -58.498574 1682.9 BRAVOSEIS
301412 2019-01-31 07:00:54.862023 -62.501661 -58.499249 -62.502387 -58.498146 1683.8 BRAVOSEIS
301413 2019-01-31 07:01:12.641112 -62.501937 -58.498835 -62.502658 -58.497707 1681.5 BRAVOSEIS
301414 2019-01-31 07:01:30.606538 -62.502208 -58.498394 -62.502929 -58.497263 1680.7 BRAVOSEIS
301415 2019-01-31 07:01:48.198049 -62.502473 -58.497951 -62.503200 -58.496835 1681.2 BRAVOSEIS
301416 2019-01-31 07:02:05.757127 -62.502744 -58.497511 -62.503473 -58.496410 1680.9 BRAVOSEIS
301417 2019-01-31 07:02:23.266522 -62.503011 -58.497070 -62.503744 -58.495976 1680.4 BRAVOSEIS
301418 2019-01-31 07:02:40.696300 -62.503286 -58.496657 -62.504021 -58.495547 1681.1 BRAVOSEIS
301419 2019-01-31 07:02:58.177606 -62.503565 -58.496239 -62.504296 -58.495124 1681.6 BRAVOSEIS
301420 2019-01-31 07:03:15.692141 -62.503835 -58.495813 -62.504558 -58.494715 1680.9 BRAVOSEIS
301421 2019-01-31 07:03:33.110217 -62.504106 -58.495377 -62.504828 -58.494281 1680.1 BRAVOSEIS
301422 2019-01-31 07:03:50.931191 -62.504380 -58.494955 -62.505100 -58.493845 1680.0 BRAVOSEIS
301423 2019-01-31 07:04:08.444323 -62.504648 -58.494515 -62.505371 -58.493415 1677.7 BRAVOSEIS
301424 2019-01-31 07:04:25.837373 -62.504919 -58.494080 -62.505645 -58.492980 1676.7 BRAVOSEIS
301425 2019-01-31 07:04:43.252351 -62.505189 -58.493648 -62.505913 -58.492554 1676.8 BRAVOSEIS
301426 2019-01-31 07:05:00.637133 -62.505466 -58.493230 -62.506186 -58.492126 1676.6 BRAVOSEIS
301427 2019-01-31 07:05:18.046999 -62.505735 -58.492798 -62.506461 -58.491707 1677.0 BRAVOSEIS
301428 2019-01-31 07:05:35.547738 -62.506004 -58.492360 -62.506732 -58.491280 1677.7 BRAVOSEIS
301429 2019-01-31 07:05:53.102340 -62.506274 -58.491921 -62.507006 -58.490849 1678.8 BRAVOSEIS
301430 2019-01-31 07:06:10.671972 -62.506553 -58.491511 -62.507280 -58.490418 1680.4 BRAVOSEIS
301431 2019-01-31 07:06:28.309809 -62.506823 -58.491081 -62.507552 -58.489986 1680.9 BRAVOSEIS
301432 2019-01-31 07:06:45.813779 -62.507096 -58.490650 -62.507825 -58.489556 1681.7 BRAVOSEIS
301433 2019-01-31 07:07:03.365734 -62.507369 -58.490234 -62.508096 -58.489131 1681.5 BRAVOSEIS
301434 2019-01-31 07:07:21.503297 -62.507637 -58.489803 -62.508366 -58.488689 1681.4 BRAVOSEIS
301435 2019-01-31 07:07:39.256632 -62.507914 -58.489371 -62.508638 -58.488256 1681.7 BRAVOSEIS
301436 2019-01-31 07:07:56.908726 -62.508176 -58.488916 -62.508909 -58.487820 1680.8 BRAVOSEIS
