#Edifice A MCS Shot File
#shotnumber date time sourceLat sourceLon shipLat shipLon waterDepth sciTag
206143 2019-02-03 00:56:30.916599 -62.788261 -59.872673 -62.789056 -59.871909 806.6 BRAVOSEIS
206144 2019-02-03 00:56:48.592950 -62.788551 -59.872321 -62.789346 -59.871547 805.2 BRAVOSEIS
206145 2019-02-03 00:57:06.311189 -62.788846 -59.871952 -62.789642 -59.871192 804.5 BRAVOSEIS
206146 2019-02-03 00:57:24.085614 -62.789133 -59.871567 -62.789936 -59.870853 804.7 BRAVOSEIS
206147 2019-02-03 00:57:41.966249 -62.789427 -59.871211 -62.790235 -59.870513 806.1 BRAVOSEIS
206148 2019-02-03 00:57:59.716836 -62.789728 -59.870877 -62.790535 -59.870173 808.4 BRAVOSEIS
206149 2019-02-03 00:58:17.674861 -62.790025 -59.870534 -62.790833 -59.869822 806.9 BRAVOSEIS
206150 2019-02-03 00:58:35.463585 -62.790327 -59.870207 -62.791131 -59.869460 805.0 BRAVOSEIS
206151 2019-02-03 00:58:53.256660 -62.790624 -59.869871 -62.791422 -59.869096 801.6 BRAVOSEIS
206152 2019-02-03 00:59:11.001382 -62.790919 -59.869510 -62.791714 -59.868726 798.4 BRAVOSEIS
206153 2019-02-03 00:59:28.696554 -62.791211 -59.869148 -62.792004 -59.868356 792.6 BRAVOSEIS
206154 2019-02-03 00:59:46.425848 -62.791504 -59.868785 -62.792298 -59.867981 787.8 BRAVOSEIS
206155 2019-02-03 01:00:04.029473 -62.791792 -59.868403 -62.792587 -59.867610 783.8 BRAVOSEIS
206156 2019-02-03 01:00:21.710534 -62.792085 -59.868036 -62.792881 -59.867244 780.0 BRAVOSEIS
206157 2019-02-03 01:00:39.371062 -62.792372 -59.867663 -62.793170 -59.866877 777.6 BRAVOSEIS
206158 2019-02-03 01:00:57.113034 -62.792662 -59.867297 -62.793455 -59.866520 776.9 BRAVOSEIS
206159 2019-02-03 01:01:15.962610 -62.792952 -59.866925 -62.793742 -59.866130 777.7 BRAVOSEIS
206160 2019-02-03 01:01:34.707824 -62.793253 -59.866566 -62.794032 -59.865740 780.2 BRAVOSEIS
206161 2019-02-03 01:01:50.854695 -62.793530 -59.866150 -62.794321 -59.865383 783.8 BRAVOSEIS
206162 2019-02-03 01:02:06.703626 -62.793817 -59.865783 -62.794616 -59.865043 793.5 BRAVOSEIS
206163 2019-02-03 01:02:23.343086 -62.794110 -59.865419 -62.794911 -59.864683 793.8 BRAVOSEIS
206164 2019-02-03 01:02:40.840877 -62.794406 -59.865075 -62.795201 -59.864314 795.0 BRAVOSEIS
206165 2019-02-03 01:02:59.174003 -62.794703 -59.864716 -62.795496 -59.863929 796.7 BRAVOSEIS
206166 2019-02-03 01:03:17.448353 -62.794992 -59.864341 -62.795785 -59.863557 797.9 BRAVOSEIS
206167 2019-02-03 01:03:35.705271 -62.795281 -59.863961 -62.796072 -59.863194 799.6 BRAVOSEIS
206168 2019-02-03 01:03:54.081243 -62.795570 -59.863580 -62.796365 -59.862830 798.9 BRAVOSEIS
206169 2019-02-03 01:04:12.373434 -62.795860 -59.863213 -62.796658 -59.862476 796.8 BRAVOSEIS
206170 2019-02-03 01:04:30.825477 -62.796152 -59.862850 -62.796953 -59.862121 797.0 BRAVOSEIS
206171 2019-02-03 01:04:49.267560 -62.796447 -59.862492 -62.797250 -59.861767 794.3 BRAVOSEIS
206172 2019-02-03 01:05:07.788871 -62.796744 -59.862147 -62.797548 -59.861408 793.1 BRAVOSEIS
206173 2019-02-03 01:05:26.326689 -62.797041 -59.861801 -62.797844 -59.861055 791.5 BRAVOSEIS
206174 2019-02-03 01:05:44.823073 -62.797336 -59.861448 -62.798138 -59.860699 790.9 BRAVOSEIS
206175 2019-02-03 01:06:03.418506 -62.797629 -59.861101 -62.798427 -59.860340 790.9 BRAVOSEIS
206176 2019-02-03 01:06:21.958611 -62.797926 -59.860751 -62.798719 -59.859976 792.3 BRAVOSEIS
206177 2019-02-03 01:06:40.531873 -62.798220 -59.860396 -62.799012 -59.859607 797.3 BRAVOSEIS
206178 2019-02-03 01:06:59.092273 -62.798509 -59.860028 -62.799304 -59.859237 796.0 BRAVOSEIS
206179 2019-02-03 01:07:17.658197 -62.798798 -59.859654 -62.799593 -59.858870 794.3 BRAVOSEIS
206180 2019-02-03 01:07:36.286337 -62.799085 -59.859273 -62.799884 -59.858501 793.8 BRAVOSEIS
206181 2019-02-03 01:07:54.841951 -62.799382 -59.858918 -62.800180 -59.858132 792.1 BRAVOSEIS
206182 2019-02-03 01:08:13.365468 -62.799673 -59.858548 -62.800472 -59.857768 792.2 BRAVOSEIS
206183 2019-02-03 01:08:31.956079 -62.799964 -59.858180 -62.800764 -59.857399 792.4 BRAVOSEIS
206184 2019-02-03 01:08:50.609180 -62.800254 -59.857813 -62.801060 -59.857035 791.0 BRAVOSEIS
206185 2019-02-03 01:09:09.394126 -62.800548 -59.857449 -62.801353 -59.856670 789.9 BRAVOSEIS
206186 2019-02-03 01:09:28.073197 -62.800840 -59.857084 -62.801646 -59.856307 789.9 BRAVOSEIS
206187 2019-02-03 01:09:47.044744 -62.801137 -59.856732 -62.801932 -59.855958 790.1 BRAVOSEIS
206188 2019-02-03 01:10:05.794597 -62.801428 -59.856367 -62.802225 -59.855601 789.0 BRAVOSEIS
206189 2019-02-03 01:10:24.502427 -62.801720 -59.856013 -62.802516 -59.855242 788.4 BRAVOSEIS
206190 2019-02-03 01:10:43.421330 -62.802019 -59.855661 -62.802812 -59.854875 785.9 BRAVOSEIS
206191 2019-02-03 01:11:01.999943 -62.802311 -59.855298 -62.803104 -59.854517 782.0 BRAVOSEIS
206192 2019-02-03 01:11:20.912414 -62.802607 -59.854940 -62.803399 -59.854155 779.9 BRAVOSEIS
206193 2019-02-03 01:11:39.728986 -62.802900 -59.854580 -62.803690 -59.853792 776.6 BRAVOSEIS
206194 2019-02-03 01:11:58.355264 -62.803197 -59.854233 -62.803988 -59.853421 773.8 BRAVOSEIS
206195 2019-02-03 01:12:17.395930 -62.803488 -59.853876 -62.804278 -59.853052 771.8 BRAVOSEIS
206196 2019-02-03 01:12:36.138885 -62.803782 -59.853509 -62.804569 -59.852680 770.3 BRAVOSEIS
206197 2019-02-03 01:12:54.890252 -62.804073 -59.853140 -62.804862 -59.852306 768.9 BRAVOSEIS
206198 2019-02-03 01:13:13.702177 -62.804365 -59.852768 -62.805155 -59.851935 766.2 BRAVOSEIS
206199 2019-02-03 01:13:32.771928 -62.804658 -59.852405 -62.805444 -59.851557 763.7 BRAVOSEIS
206200 2019-02-03 01:13:51.319565 -62.804948 -59.852038 -62.805738 -59.851187 762.7 BRAVOSEIS
206201 2019-02-03 01:14:09.959308 -62.805237 -59.851661 -62.806031 -59.850822 758.3 BRAVOSEIS
206202 2019-02-03 01:14:28.838769 -62.805531 -59.851290 -62.806326 -59.850452 755.3 BRAVOSEIS
206203 2019-02-03 01:14:47.624394 -62.805820 -59.850923 -62.806619 -59.850082 751.2 BRAVOSEIS
206204 2019-02-03 01:15:06.295532 -62.806113 -59.850557 -62.806909 -59.849713 747.4 BRAVOSEIS
206205 2019-02-03 01:15:25.071264 -62.806408 -59.850190 -62.807187 -59.849359 741.9 BRAVOSEIS
206206 2019-02-03 01:15:43.897961 -62.806698 -59.849821 -62.807479 -59.848981 738.0 BRAVOSEIS
206207 2019-02-03 01:16:02.662100 -62.806989 -59.849448 -62.807769 -59.848610 734.1 BRAVOSEIS
206208 2019-02-03 01:16:21.575094 -62.807278 -59.849068 -62.808061 -59.848238 732.1 BRAVOSEIS
206209 2019-02-03 01:16:40.327930 -62.807568 -59.848695 -62.808352 -59.847874 729.9 BRAVOSEIS
206210 2019-02-03 01:16:59.209566 -62.807859 -59.848325 -62.808646 -59.847508 727.1 BRAVOSEIS
206211 2019-02-03 01:17:17.970410 -62.808152 -59.847957 -62.808938 -59.847144 724.4 BRAVOSEIS
206212 2019-02-03 01:17:36.709672 -62.808444 -59.847591 -62.809234 -59.846780 721.8 BRAVOSEIS
206213 2019-02-03 01:17:55.276490 -62.808734 -59.847225 -62.809526 -59.846415 721.7 BRAVOSEIS
206214 2019-02-03 01:18:13.692167 -62.809027 -59.846858 -62.809820 -59.846054 719.5 BRAVOSEIS
206215 2019-02-03 01:18:32.029263 -62.809319 -59.846497 -62.810112 -59.845690 718.0 BRAVOSEIS
206216 2019-02-03 01:18:50.465727 -62.809615 -59.846138 -62.810408 -59.845318 717.2 BRAVOSEIS
206217 2019-02-03 01:19:08.774568 -62.809907 -59.845774 -62.810699 -59.844952 716.2 BRAVOSEIS
206218 2019-02-03 01:19:27.158006 -62.810199 -59.845410 -62.810991 -59.844586 716.1 BRAVOSEIS
206219 2019-02-03 01:19:45.544443 -62.810491 -59.845050 -62.811282 -59.844217 717.7 BRAVOSEIS
206220 2019-02-03 01:20:03.866131 -62.810783 -59.844679 -62.811568 -59.843858 718.1 BRAVOSEIS
206221 2019-02-03 01:20:22.163391 -62.811072 -59.844309 -62.811860 -59.843499 720.5 BRAVOSEIS
206222 2019-02-03 01:20:40.419008 -62.811363 -59.843932 -62.812153 -59.843135 718.6 BRAVOSEIS
206223 2019-02-03 01:20:58.598444 -62.811656 -59.843579 -62.812449 -59.842776 716.3 BRAVOSEIS
206224 2019-02-03 01:21:16.910919 -62.811950 -59.843219 -62.812745 -59.842421 713.3 BRAVOSEIS
206225 2019-02-03 01:21:35.685438 -62.812245 -59.842862 -62.813042 -59.842066 710.2 BRAVOSEIS
206226 2019-02-03 01:21:54.149180 -62.812541 -59.842519 -62.813339 -59.841710 707.6 BRAVOSEIS
206227 2019-02-03 01:22:12.682110 -62.812838 -59.842173 -62.813633 -59.841349 706.3 BRAVOSEIS
206228 2019-02-03 01:22:31.157337 -62.813138 -59.841832 -62.813917 -59.840997 702.4 BRAVOSEIS
206229 2019-02-03 01:22:49.634855 -62.813433 -59.841482 -62.814211 -59.840625 700.7 BRAVOSEIS
206230 2019-02-03 01:23:08.010029 -62.813726 -59.841125 -62.814503 -59.840261 695.5 BRAVOSEIS
206231 2019-02-03 01:23:26.441237 -62.814015 -59.840752 -62.814792 -59.839887 691.6 BRAVOSEIS
206232 2019-02-03 01:23:44.856792 -62.814307 -59.840384 -62.815085 -59.839507 688.5 BRAVOSEIS
206233 2019-02-03 01:24:03.192162 -62.814596 -59.840011 -62.815375 -59.839138 683.3 BRAVOSEIS
206234 2019-02-03 01:24:21.670684 -62.814887 -59.839634 -62.815666 -59.838765 680.0 BRAVOSEIS
206235 2019-02-03 01:24:40.339467 -62.815179 -59.839258 -62.815958 -59.838394 674.7 BRAVOSEIS
206236 2019-02-03 01:24:58.909991 -62.815469 -59.838883 -62.816246 -59.838026 670.2 BRAVOSEIS
206237 2019-02-03 01:25:17.526113 -62.815763 -59.838518 -62.816541 -59.837664 666.0 BRAVOSEIS
206238 2019-02-03 01:25:36.086117 -62.816054 -59.838150 -62.816833 -59.837301 662.7 BRAVOSEIS
206239 2019-02-03 01:25:54.714776 -62.816346 -59.837776 -62.817130 -59.836930 660.2 BRAVOSEIS
206240 2019-02-03 01:26:13.275377 -62.816640 -59.837427 -62.817423 -59.836578 658.4 BRAVOSEIS
206241 2019-02-03 01:26:31.938967 -62.816930 -59.837049 -62.817719 -59.836217 657.9 BRAVOSEIS
206242 2019-02-03 01:26:50.617765 -62.817227 -59.836711 -62.818012 -59.835861 657.4 BRAVOSEIS
206243 2019-02-03 01:27:09.289314 -62.817525 -59.836358 -62.818308 -59.835490 655.8 BRAVOSEIS
206244 2019-02-03 01:27:27.904038 -62.817817 -59.836003 -62.818600 -59.835128 654.0 BRAVOSEIS
206245 2019-02-03 01:27:46.557775 -62.818111 -59.835643 -62.818891 -59.834757 652.2 BRAVOSEIS
206246 2019-02-03 01:28:05.078073 -62.818401 -59.835279 -62.819184 -59.834387 648.4 BRAVOSEIS
206247 2019-02-03 01:28:23.656726 -62.818692 -59.834907 -62.819476 -59.834020 645.8 BRAVOSEIS
206248 2019-02-03 01:28:42.233552 -62.818985 -59.834540 -62.819759 -59.833667 642.2 BRAVOSEIS
206249 2019-02-03 01:29:01.030554 -62.819273 -59.834168 -62.820052 -59.833303 638.5 BRAVOSEIS
206250 2019-02-03 01:29:19.717818 -62.819570 -59.833812 -62.820346 -59.832946 634.3 BRAVOSEIS
206251 2019-02-03 01:29:38.379942 -62.819862 -59.833451 -62.820640 -59.832587 631.5 BRAVOSEIS
206252 2019-02-03 01:29:57.037967 -62.820159 -59.833099 -62.820937 -59.832223 628.6 BRAVOSEIS
206253 2019-02-03 01:30:15.840222 -62.820454 -59.832742 -62.821225 -59.831869 626.5 BRAVOSEIS
206254 2019-02-03 01:30:34.586328 -62.820751 -59.832402 -62.821523 -59.831507 625.5 BRAVOSEIS
206255 2019-02-03 01:30:53.261296 -62.821046 -59.832039 -62.821815 -59.831143 624.3 BRAVOSEIS
206256 2019-02-03 01:31:12.076366 -62.821338 -59.831682 -62.822109 -59.830771 616.8 BRAVOSEIS
206257 2019-02-03 01:31:30.772245 -62.821632 -59.831323 -62.822398 -59.830392 613.4 BRAVOSEIS
206258 2019-02-03 01:31:49.151444 -62.821923 -59.830953 -62.822688 -59.830018 609.7 BRAVOSEIS
206259 2019-02-03 01:32:07.514907 -62.822214 -59.830579 -62.822978 -59.829641 605.0 BRAVOSEIS
206260 2019-02-03 01:32:25.779812 -62.822502 -59.830203 -62.823267 -59.829265 599.0 BRAVOSEIS
206261 2019-02-03 01:32:44.156883 -62.822793 -59.829833 -62.823559 -59.828894 596.5 BRAVOSEIS
206262 2019-02-03 01:33:02.452361 -62.823084 -59.829460 -62.823853 -59.828526 593.2 BRAVOSEIS
206263 2019-02-03 01:33:20.768712 -62.823373 -59.829077 -62.824149 -59.828154 592.7 BRAVOSEIS
206264 2019-02-03 01:33:39.037418 -62.823666 -59.828712 -62.824440 -59.827783 590.4 BRAVOSEIS
206304 2019-02-03 01:45:39.797941 -62.835368 -59.814157 -62.836118 -59.813164 670.4 BRAVOSEIS
206305 2019-02-03 01:45:57.631063 -62.835661 -59.813795 -62.836410 -59.812796 668.6 BRAVOSEIS
206306 2019-02-03 01:46:15.481330 -62.835958 -59.813444 -62.836701 -59.812428 675.8 BRAVOSEIS
206307 2019-02-03 01:46:33.287382 -62.836250 -59.813075 -62.836994 -59.812062 670.2 BRAVOSEIS
206308 2019-02-03 01:46:51.121696 -62.836539 -59.812703 -62.837289 -59.811694 654.3 BRAVOSEIS
206309 2019-02-03 01:47:08.879531 -62.836832 -59.812339 -62.837575 -59.811338 684.7 BRAVOSEIS
206310 2019-02-03 01:47:26.652560 -62.837125 -59.811968 -62.837867 -59.810968 666.9 BRAVOSEIS
206311 2019-02-03 01:47:44.436056 -62.837414 -59.811600 -62.838156 -59.810595 667.4 BRAVOSEIS
206312 2019-02-03 01:48:02.204479 -62.837706 -59.811236 -62.838448 -59.810225 662.6 BRAVOSEIS
206313 2019-02-03 01:48:19.938844 -62.837997 -59.810859 -62.838741 -59.809850 667.2 BRAVOSEIS
206314 2019-02-03 01:48:37.729769 -62.838286 -59.810487 -62.839033 -59.809484 661.1 BRAVOSEIS
206315 2019-02-03 01:48:55.480611 -62.838577 -59.810114 -62.839326 -59.809118 675.8 BRAVOSEIS
206316 2019-02-03 01:49:13.259674 -62.838869 -59.809749 -62.839621 -59.808761 728.5 BRAVOSEIS
206317 2019-02-03 01:49:30.964205 -62.839162 -59.809385 -62.839911 -59.808408 727.1 BRAVOSEIS
206318 2019-02-03 01:49:48.782761 -62.839455 -59.809023 -62.840204 -59.808046 728.5 BRAVOSEIS
206319 2019-02-03 01:50:06.534140 -62.839751 -59.808670 -62.840496 -59.807681 731.1 BRAVOSEIS
206320 2019-02-03 01:50:24.307929 -62.840044 -59.808308 -62.840787 -59.807309 732.1 BRAVOSEIS
206321 2019-02-03 01:50:42.097223 -62.840337 -59.807944 -62.841082 -59.806936 733.1 BRAVOSEIS
206322 2019-02-03 01:50:59.933399 -62.840628 -59.807581 -62.841373 -59.806570 736.4 BRAVOSEIS
206323 2019-02-03 01:51:17.698141 -62.840919 -59.807207 -62.841665 -59.806200 740.6 BRAVOSEIS
206324 2019-02-03 01:51:35.441191 -62.841207 -59.806835 -62.841956 -59.805835 747.6 BRAVOSEIS
206325 2019-02-03 01:51:53.238642 -62.841499 -59.806462 -62.842252 -59.805467 765.7 BRAVOSEIS
206326 2019-02-03 01:52:10.934819 -62.841789 -59.806094 -62.842543 -59.805101 768.7 BRAVOSEIS
206327 2019-02-03 01:52:28.653355 -62.842082 -59.805728 -62.842835 -59.804735 773.8 BRAVOSEIS
206328 2019-02-03 01:52:46.451330 -62.842374 -59.805362 -62.843132 -59.804361 771.9 BRAVOSEIS
206329 2019-02-03 01:53:04.131239 -62.842669 -59.804999 -62.843423 -59.803998 772.2 BRAVOSEIS
206330 2019-02-03 01:53:21.840296 -62.842956 -59.804635 -62.843700 -59.803649 771.1 BRAVOSEIS
206331 2019-02-03 01:53:39.660258 -62.843249 -59.804262 -62.843994 -59.803281 769.2 BRAVOSEIS
206332 2019-02-03 01:53:57.399437 -62.843539 -59.803889 -62.844288 -59.802906 759.1 BRAVOSEIS
206333 2019-02-03 01:54:15.094027 -62.843832 -59.803526 -62.844579 -59.802540 730.3 BRAVOSEIS
206334 2019-02-03 01:54:32.870599 -62.844122 -59.803155 -62.844870 -59.802170 723.1 BRAVOSEIS
206335 2019-02-03 01:54:50.664976 -62.844413 -59.802777 -62.845163 -59.801801 723.4 BRAVOSEIS
206336 2019-02-03 01:55:08.353737 -62.844703 -59.802405 -62.845453 -59.801434 724.6 BRAVOSEIS
206337 2019-02-03 01:55:26.137653 -62.844994 -59.802041 -62.845745 -59.801067 726.0 BRAVOSEIS
206338 2019-02-03 01:55:43.988648 -62.845285 -59.801668 -62.846042 -59.800700 728.0 BRAVOSEIS
206339 2019-02-03 01:56:01.872698 -62.845577 -59.801296 -62.846333 -59.800342 729.3 BRAVOSEIS
206340 2019-02-03 01:56:19.645210 -62.845870 -59.800938 -62.846629 -59.799979 731.8 BRAVOSEIS
206341 2019-02-03 01:56:37.563405 -62.846161 -59.800567 -62.846924 -59.799613 734.0 BRAVOSEIS
206342 2019-02-03 01:56:55.415570 -62.846455 -59.800209 -62.847217 -59.799244 737.3 BRAVOSEIS
206343 2019-02-03 01:57:13.261471 -62.846749 -59.799848 -62.847509 -59.798881 743.2 BRAVOSEIS
206344 2019-02-03 01:57:31.169744 -62.847041 -59.799488 -62.847804 -59.798520 749.4 BRAVOSEIS
206345 2019-02-03 01:57:48.966394 -62.847334 -59.799129 -62.848095 -59.798157 755.4 BRAVOSEIS
206346 2019-02-03 01:58:06.722120 -62.847627 -59.798764 -62.848390 -59.797784 765.6 BRAVOSEIS
206347 2019-02-03 01:58:24.521939 -62.847922 -59.798401 -62.848683 -59.797417 778.5 BRAVOSEIS
206348 2019-02-03 01:58:42.306051 -62.848213 -59.798039 -62.848975 -59.797055 785.7 BRAVOSEIS
206349 2019-02-03 01:59:00.158653 -62.848501 -59.797658 -62.849271 -59.796691 789.2 BRAVOSEIS
206350 2019-02-03 01:59:18.048335 -62.848795 -59.797294 -62.849568 -59.796324 777.8 BRAVOSEIS
206351 2019-02-03 01:59:35.850902 -62.849088 -59.796938 -62.849842 -59.795978 774.2 BRAVOSEIS
206352 2019-02-03 01:59:53.690578 -62.849380 -59.796575 -62.850134 -59.795610 769.4 BRAVOSEIS
206353 2019-02-03 02:00:11.571393 -62.849675 -59.796213 -62.850427 -59.795241 753.9 BRAVOSEIS
206354 2019-02-03 02:00:29.355589 -62.849969 -59.795859 -62.850717 -59.794876 743.9 BRAVOSEIS
206355 2019-02-03 02:00:47.138799 -62.850258 -59.795484 -62.851011 -59.794503 737.1 BRAVOSEIS
206356 2019-02-03 02:01:04.846983 -62.850551 -59.795115 -62.851305 -59.794138 731.0 BRAVOSEIS
206357 2019-02-03 02:01:22.556893 -62.850840 -59.794739 -62.851599 -59.793777 725.5 BRAVOSEIS
206358 2019-02-03 02:01:40.265421 -62.851133 -59.794377 -62.851891 -59.793416 719.5 BRAVOSEIS
206359 2019-02-03 02:01:57.961734 -62.851427 -59.794015 -62.852186 -59.793055 705.6 BRAVOSEIS
206360 2019-02-03 02:02:15.605052 -62.851718 -59.793653 -62.852478 -59.792686 696.3 BRAVOSEIS
206361 2019-02-03 02:02:33.385921 -62.852014 -59.793296 -62.852770 -59.792312 686.4 BRAVOSEIS
206362 2019-02-03 02:02:51.135702 -62.852306 -59.792939 -62.853061 -59.791948 683.2 BRAVOSEIS
206363 2019-02-03 02:03:08.969313 -62.852596 -59.792560 -62.853354 -59.791578 676.3 BRAVOSEIS
206364 2019-02-03 02:03:26.625142 -62.852889 -59.792191 -62.853651 -59.791212 672.3 BRAVOSEIS
206365 2019-02-03 02:03:44.286387 -62.853181 -59.791831 -62.853942 -59.790849 664.7 BRAVOSEIS
206366 2019-02-03 02:04:01.958408 -62.853472 -59.791463 -62.854226 -59.790499 658.2 BRAVOSEIS
206367 2019-02-03 02:04:19.631411 -62.853764 -59.791099 -62.854520 -59.790142 650.4 BRAVOSEIS
206368 2019-02-03 02:04:37.291910 -62.854058 -59.790738 -62.854813 -59.789781 650.3 BRAVOSEIS
206369 2019-02-03 02:04:54.964518 -62.854354 -59.790388 -62.855108 -59.789408 646.0 BRAVOSEIS
206370 2019-02-03 02:05:12.624957 -62.854649 -59.790031 -62.855398 -59.789037 643.1 BRAVOSEIS
206371 2019-02-03 02:05:30.230197 -62.854938 -59.789660 -62.855691 -59.788667 639.1 BRAVOSEIS
206372 2019-02-03 02:05:47.947999 -62.855232 -59.789294 -62.855978 -59.788306 637.8 BRAVOSEIS
206373 2019-02-03 02:06:05.656843 -62.855522 -59.788923 -62.856268 -59.787933 637.9 BRAVOSEIS
206374 2019-02-03 02:06:23.380893 -62.855812 -59.788552 -62.856560 -59.787568 636.9 BRAVOSEIS
206375 2019-02-03 02:06:41.099908 -62.856103 -59.788181 -62.856851 -59.787201 617.2 BRAVOSEIS
206376 2019-02-03 02:06:59.125726 -62.856395 -59.787815 -62.857145 -59.786820 612.3 BRAVOSEIS
206377 2019-02-03 02:07:16.850118 -62.856684 -59.787445 -62.857436 -59.786458 610.5 BRAVOSEIS
206378 2019-02-03 02:07:34.394608 -62.856976 -59.787072 -62.857730 -59.786097 608.7 BRAVOSEIS
206379 2019-02-03 02:07:52.270654 -62.857271 -59.786711 -62.858020 -59.785733 610.9 BRAVOSEIS
206380 2019-02-03 02:08:10.217756 -62.857562 -59.786344 -62.858311 -59.785364 604.2 BRAVOSEIS
206381 2019-02-03 02:08:28.386977 -62.857852 -59.785977 -62.858602 -59.784994 603.5 BRAVOSEIS
206382 2019-02-03 02:08:46.356323 -62.858144 -59.785608 -62.858897 -59.784629 603.2 BRAVOSEIS
206383 2019-02-03 02:09:04.240465 -62.858434 -59.785232 -62.859188 -59.784259 603.7 BRAVOSEIS
206384 2019-02-03 02:09:22.041314 -62.858729 -59.784872 -62.859483 -59.783882 603.9 BRAVOSEIS
206385 2019-02-03 02:09:39.737135 -62.859020 -59.784518 -62.859775 -59.783521 604.0 BRAVOSEIS
206386 2019-02-03 02:09:57.410746 -62.859313 -59.784141 -62.860072 -59.783149 605.4 BRAVOSEIS
206387 2019-02-03 02:10:14.995570 -62.859604 -59.783774 -62.860365 -59.782793 607.4 BRAVOSEIS
206388 2019-02-03 02:10:32.790929 -62.859895 -59.783405 -62.860658 -59.782416 609.8 BRAVOSEIS
206389 2019-02-03 02:10:50.539952 -62.860186 -59.783038 -62.860950 -59.782047 613.0 BRAVOSEIS
206390 2019-02-03 02:11:08.331991 -62.860481 -59.782679 -62.861243 -59.781681 613.3 BRAVOSEIS
206391 2019-02-03 02:11:26.038701 -62.860773 -59.782315 -62.861535 -59.781320 614.9 BRAVOSEIS
206392 2019-02-03 02:11:43.836071 -62.861063 -59.781944 -62.861813 -59.780966 617.0 BRAVOSEIS
206393 2019-02-03 02:12:01.616020 -62.861355 -59.781575 -62.862105 -59.780598 620.8 BRAVOSEIS
206394 2019-02-03 02:12:19.401571 -62.861646 -59.781207 -62.862396 -59.780230 625.4 BRAVOSEIS
206395 2019-02-03 02:12:37.223270 -62.861939 -59.780841 -62.862688 -59.779862 631.1 BRAVOSEIS
206396 2019-02-03 02:12:54.922441 -62.862228 -59.780466 -62.862981 -59.779499 637.9 BRAVOSEIS
206397 2019-02-03 02:13:12.479682 -62.862518 -59.780095 -62.863276 -59.779131 642.0 BRAVOSEIS
206398 2019-02-03 02:13:30.167641 -62.862811 -59.779732 -62.863570 -59.778764 644.2 BRAVOSEIS
206399 2019-02-03 02:13:48.081727 -62.863106 -59.779367 -62.863860 -59.778394 646.7 BRAVOSEIS
206400 2019-02-03 02:14:05.666153 -62.863398 -59.779013 -62.864153 -59.778036 650.3 BRAVOSEIS
206401 2019-02-03 02:14:23.165134 -62.863690 -59.778649 -62.864447 -59.777685 654.0 BRAVOSEIS
206402 2019-02-03 02:14:40.749182 -62.863982 -59.778278 -62.864745 -59.777319 657.9 BRAVOSEIS
206403 2019-02-03 02:14:58.333160 -62.864276 -59.777924 -62.865039 -59.776958 662.1 BRAVOSEIS
206404 2019-02-03 02:15:16.064954 -62.864572 -59.777561 -62.865333 -59.776594 667.0 BRAVOSEIS
206405 2019-02-03 02:15:33.815750 -62.864864 -59.777201 -62.865616 -59.776231 670.6 BRAVOSEIS
206406 2019-02-03 02:15:51.623754 -62.865158 -59.776838 -62.865908 -59.775860 673.6 BRAVOSEIS
206407 2019-02-03 02:16:09.348789 -62.865448 -59.776467 -62.866201 -59.775486 678.5 BRAVOSEIS
206408 2019-02-03 02:16:27.181641 -62.865741 -59.776096 -62.866495 -59.775122 681.6 BRAVOSEIS
206409 2019-02-03 02:16:44.792409 -62.866029 -59.775728 -62.866785 -59.774762 684.6 BRAVOSEIS
206410 2019-02-03 02:17:02.742032 -62.866323 -59.775365 -62.867083 -59.774393 687.7 BRAVOSEIS
206411 2019-02-03 02:17:20.526779 -62.866618 -59.775007 -62.867376 -59.774030 689.5 BRAVOSEIS
206412 2019-02-03 02:17:38.220091 -62.866907 -59.774638 -62.867669 -59.773669 690.4 BRAVOSEIS
206413 2019-02-03 02:17:56.059103 -62.867200 -59.774272 -62.867962 -59.773293 692.2 BRAVOSEIS
206414 2019-02-03 02:18:13.893308 -62.867495 -59.773916 -62.868245 -59.772937 695.8 BRAVOSEIS
206415 2019-02-03 02:18:31.604309 -62.867787 -59.773548 -62.868536 -59.772572 700.0 BRAVOSEIS
206416 2019-02-03 02:18:49.428421 -62.868077 -59.773172 -62.868829 -59.772205 705.4 BRAVOSEIS
206417 2019-02-03 02:19:07.179622 -62.868368 -59.772804 -62.869121 -59.771839 710.3 BRAVOSEIS
206418 2019-02-03 02:19:24.913590 -62.868659 -59.772439 -62.869412 -59.771471 714.7 BRAVOSEIS
206419 2019-02-03 02:19:42.609375 -62.868954 -59.772082 -62.869705 -59.771109 721.1 BRAVOSEIS
206420 2019-02-03 02:20:00.350924 -62.869242 -59.771700 -62.869997 -59.770743 725.5 BRAVOSEIS
206421 2019-02-03 02:20:18.069104 -62.869533 -59.771334 -62.870292 -59.770370 729.4 BRAVOSEIS
206422 2019-02-03 02:20:35.804028 -62.869827 -59.770973 -62.870584 -59.770002 735.1 BRAVOSEIS
206423 2019-02-03 02:20:53.475026 -62.870119 -59.770603 -62.870875 -59.769632 738.6 BRAVOSEIS
206424 2019-02-03 02:21:11.212623 -62.870413 -59.770242 -62.871168 -59.769264 742.5 BRAVOSEIS
206425 2019-02-03 02:21:28.857828 -62.870702 -59.769868 -62.871463 -59.768901 746.4 BRAVOSEIS
