#Orca MCS Shot File Test
#shotnumber date time sourceLat sourceLon shipLat shipLon waterDepth sciTag
106634 2019-01-23 09:48:34.963912 -62.370766 -58.431426 -62.371476 -58.430339 1391.4 BRAVOSEIS
106633 2019-01-23 09:48:52.288563 -62.371045 -58.431031 -62.371745 -58.429911 1384.4 BRAVOSEIS
106632 2019-01-23 09:49:09.605700 -62.371321 -58.430609 -62.372017 -58.429466 1383.5 BRAVOSEIS
106631 2019-01-23 09:49:26.744753 -62.371591 -58.430193 -62.372282 -58.429030 1386.7 BRAVOSEIS
106630 2019-01-23 09:49:44.069594 -62.371859 -58.429758 -62.372550 -58.428586 1383.0 BRAVOSEIS
106629 2019-01-23 09:50:01.707901 -62.372125 -58.429307 -62.372818 -58.428149 1384.6 BRAVOSEIS
106628 2019-01-23 09:50:19.175589 -62.372396 -58.428877 -62.373087 -58.427700 1382.4 BRAVOSEIS
106627 2019-01-23 09:50:36.443106 -62.372658 -58.428425 -62.373355 -58.427264 1379.8 BRAVOSEIS
106626 2019-01-23 09:50:53.127940 -62.372925 -58.427977 -62.373624 -58.426837 1363.3 BRAVOSEIS
106625 2019-01-23 09:51:10.325074 -62.373191 -58.427542 -62.373891 -58.426390 1342.8 BRAVOSEIS
106624 2019-01-23 09:51:27.821470 -62.373465 -58.427111 -62.374150 -58.425973 1339.6 BRAVOSEIS
106623 2019-01-23 09:51:45.637337 -62.373736 -58.426665 -62.374430 -58.425542 1338.1 BRAVOSEIS
106622 2019-01-23 09:52:03.096089 -62.374003 -58.426239 -62.374701 -58.425110 1336.6 BRAVOSEIS
106621 2019-01-23 09:52:20.224266 -62.374276 -58.425809 -62.374977 -58.424684 1334.3 BRAVOSEIS
106620 2019-01-23 09:52:37.484037 -62.374543 -58.425359 -62.375251 -58.424251 1333.5 BRAVOSEIS
106619 2019-01-23 09:52:54.945155 -62.374822 -58.424948 -62.375525 -58.423829 1335.8 BRAVOSEIS
106618 2019-01-23 09:53:12.638057 -62.375095 -58.424522 -62.375802 -58.423401 1337.5 BRAVOSEIS
106617 2019-01-23 09:53:30.159342 -62.375360 -58.424090 -62.376072 -58.422971 1338.2 BRAVOSEIS
106616 2019-01-23 09:53:47.945667 -62.375633 -58.423653 -62.376346 -58.422545 1342.9 BRAVOSEIS
106615 2019-01-23 09:54:05.529101 -62.375914 -58.423251 -62.376611 -58.422125 1340.3 BRAVOSEIS
106614 2019-01-23 09:54:22.789891 -62.376186 -58.422822 -62.376884 -58.421696 1338.0 BRAVOSEIS
106613 2019-01-23 09:54:40.075730 -62.376453 -58.422390 -62.377154 -58.421266 1337.6 BRAVOSEIS
106612 2019-01-23 09:54:57.530288 -62.376726 -58.421950 -62.377426 -58.420845 1337.0 BRAVOSEIS
106611 2019-01-23 09:55:15.337673 -62.376999 -58.421532 -62.377699 -58.420412 1337.3 BRAVOSEIS
106610 2019-01-23 09:55:32.735549 -62.377274 -58.421106 -62.377973 -58.419987 1336.6 BRAVOSEIS
106609 2019-01-23 09:55:49.912674 -62.377543 -58.420677 -62.378244 -58.419560 1337.1 BRAVOSEIS
106608 2019-01-23 09:56:07.044325 -62.377814 -58.420243 -62.378514 -58.419123 1340.5 BRAVOSEIS
106607 2019-01-23 09:56:24.051186 -62.378086 -58.419817 -62.378785 -58.418687 1340.1 BRAVOSEIS
106606 2019-01-23 09:56:41.392172 -62.378355 -58.419379 -62.379055 -58.418247 1342.4 BRAVOSEIS
106605 2019-01-23 09:56:58.579912 -62.378627 -58.418947 -62.379329 -58.417812 1343.2 BRAVOSEIS
106604 2019-01-23 09:57:15.802903 -62.378899 -58.418517 -62.379600 -58.417379 1340.5 BRAVOSEIS
106603 2019-01-23 09:57:32.914504 -62.379157 -58.418055 -62.379872 -58.416951 1339.6 BRAVOSEIS
106602 2019-01-23 09:57:50.021689 -62.379428 -58.417626 -62.380147 -58.416518 1339.1 BRAVOSEIS
106601 2019-01-23 09:58:07.342563 -62.379702 -58.417207 -62.380417 -58.416089 1340.0 BRAVOSEIS
106600 2019-01-23 09:58:24.995546 -62.379975 -58.416775 -62.380689 -58.415660 1339.9 BRAVOSEIS
106599 2019-01-23 09:58:42.371321 -62.380247 -58.416351 -62.380961 -58.415228 1341.7 BRAVOSEIS
106598 2019-01-23 09:58:59.472298 -62.380517 -58.415928 -62.381235 -58.414800 1344.3 BRAVOSEIS
106597 2019-01-23 09:59:16.655207 -62.380787 -58.415489 -62.381508 -58.414370 1347.4 BRAVOSEIS
106596 2019-01-23 09:59:33.893580 -62.381055 -58.415049 -62.381783 -58.413950 1353.0 BRAVOSEIS
106595 2019-01-23 09:59:50.981402 -62.381332 -58.414633 -62.382041 -58.413553 1354.1 BRAVOSEIS
106594 2019-01-23 10:00:08.069822 -62.381608 -58.414223 -62.382321 -58.413140 1354.1 BRAVOSEIS
106593 2019-01-23 10:00:25.361544 -62.381881 -58.413793 -62.382596 -58.412714 1355.0 BRAVOSEIS
106592 2019-01-23 10:00:42.585540 -62.382159 -58.413390 -62.382869 -58.412296 1355.2 BRAVOSEIS
106591 2019-01-23 10:01:00.017005 -62.382437 -58.412971 -62.383146 -58.411881 1354.6 BRAVOSEIS
106590 2019-01-23 10:01:17.353624 -62.382710 -58.412550 -62.383419 -58.411463 1354.8 BRAVOSEIS
106589 2019-01-23 10:01:34.542293 -62.382990 -58.412147 -62.383695 -58.411046 1354.4 BRAVOSEIS
106588 2019-01-23 10:01:51.799105 -62.383268 -58.411735 -62.383969 -58.410622 1352.6 BRAVOSEIS
106587 2019-01-23 10:02:08.890114 -62.383546 -58.411328 -62.384239 -58.410176 1351.7 BRAVOSEIS
106586 2019-01-23 10:02:25.923596 -62.383819 -58.410898 -62.384508 -58.409737 1351.5 BRAVOSEIS
106585 2019-01-23 10:02:43.075533 -62.384083 -58.410465 -62.384782 -58.409303 1351.3 BRAVOSEIS
106584 2019-01-23 10:03:00.307271 -62.384350 -58.410005 -62.385055 -58.408881 1350.9 BRAVOSEIS
106583 2019-01-23 10:03:17.471362 -62.384618 -58.409575 -62.385324 -58.408443 1350.8 BRAVOSEIS
106582 2019-01-23 10:03:34.452575 -62.384897 -58.409172 -62.385595 -58.408025 1351.5 BRAVOSEIS
106581 2019-01-23 10:03:51.559247 -62.385163 -58.408730 -62.385872 -58.407612 1351.9 BRAVOSEIS
106580 2019-01-23 10:04:08.517943 -62.385439 -58.408325 -62.386146 -58.407188 1352.0 BRAVOSEIS
106579 2019-01-23 10:04:25.896473 -62.385714 -58.407910 -62.386417 -58.406755 1352.5 BRAVOSEIS
106578 2019-01-23 10:04:43.219633 -62.385991 -58.407487 -62.386688 -58.406320 1353.1 BRAVOSEIS
106577 2019-01-23 10:05:00.477594 -62.386259 -58.407050 -62.386948 -58.405903 1352.6 BRAVOSEIS
106576 2019-01-23 10:05:18.058006 -62.386533 -58.406623 -62.387218 -58.405464 1352.6 BRAVOSEIS
106575 2019-01-23 10:05:35.288271 -62.386805 -58.406203 -62.387487 -58.405041 1352.3 BRAVOSEIS
106574 2019-01-23 10:05:52.492227 -62.387076 -58.405774 -62.387761 -58.404603 1342.7 BRAVOSEIS
106573 2019-01-23 10:06:10.167124 -62.387349 -58.405345 -62.388031 -58.404154 1349.4 BRAVOSEIS
106572 2019-01-23 10:06:27.285483 -62.387617 -58.404907 -62.388295 -58.403712 1341.1 BRAVOSEIS
106571 2019-01-23 10:06:44.580487 -62.387883 -58.404462 -62.388556 -58.403284 1338.3 BRAVOSEIS
106570 2019-01-23 10:07:02.093333 -62.388146 -58.404013 -62.388828 -58.402836 1340.3 BRAVOSEIS
106569 2019-01-23 10:07:19.392777 -62.388411 -58.403566 -62.389094 -58.402396 1235.8 BRAVOSEIS
106568 2019-01-23 10:07:36.669674 -62.388674 -58.403118 -62.389362 -58.401960 1231.0 BRAVOSEIS
106567 2019-01-23 10:07:54.060045 -62.388943 -58.402672 -62.389634 -58.401513 1222.6 BRAVOSEIS
106566 2019-01-23 10:08:11.488955 -62.389207 -58.402218 -62.389907 -58.401100 1216.8 BRAVOSEIS
106565 2019-01-23 10:08:29.173344 -62.389479 -58.401771 -62.390185 -58.400676 1206.3 BRAVOSEIS
106564 2019-01-23 10:08:46.754202 -62.389752 -58.401357 -62.390463 -58.400252 1201.2 BRAVOSEIS
106563 2019-01-23 10:09:04.164983 -62.390030 -58.400939 -62.390738 -58.399834 1198.9 BRAVOSEIS
106562 2019-01-23 10:09:21.427567 -62.390305 -58.400530 -62.391010 -58.399394 1188.4 BRAVOSEIS
106561 2019-01-23 10:09:38.504540 -62.390575 -58.400100 -62.391278 -58.398955 1183.9 BRAVOSEIS
106560 2019-01-23 10:09:55.602882 -62.390847 -58.399662 -62.391554 -58.398534 1182.5 BRAVOSEIS
106559 2019-01-23 10:10:12.738910 -62.391112 -58.399225 -62.391819 -58.398120 1181.1 BRAVOSEIS
106558 2019-01-23 10:10:29.874925 -62.391388 -58.398792 -62.392091 -58.397691 1176.6 BRAVOSEIS
106557 2019-01-23 10:10:47.941986 -62.391657 -58.398358 -62.392364 -58.397262 1175.3 BRAVOSEIS
106556 2019-01-23 10:11:05.574013 -62.391934 -58.397950 -62.392644 -58.396847 1170.9 BRAVOSEIS
106555 2019-01-23 10:11:22.946841 -62.392210 -58.397524 -62.392924 -58.396438 1170.9 BRAVOSEIS
106554 2019-01-23 10:11:40.314874 -62.392485 -58.397106 -62.393201 -58.396021 1174.9 BRAVOSEIS
106553 2019-01-23 10:11:57.860785 -62.392763 -58.396712 -62.393473 -58.395588 1173.4 BRAVOSEIS
106552 2019-01-23 10:12:15.000132 -62.393041 -58.396296 -62.393739 -58.395144 1175.8 BRAVOSEIS
106551 2019-01-23 10:12:32.028211 -62.393304 -58.395845 -62.394007 -58.394705 1177.8 BRAVOSEIS
106550 2019-01-23 10:12:48.986427 -62.393568 -58.395398 -62.394279 -58.394267 1178.9 BRAVOSEIS
106549 2019-01-23 10:13:06.027127 -62.393836 -58.394956 -62.394542 -58.393852 1186.1 BRAVOSEIS
106548 2019-01-23 10:13:23.174950 -62.394108 -58.394526 -62.394815 -58.393425 1187.3 BRAVOSEIS
106547 2019-01-23 10:13:40.255371 -62.394379 -58.394108 -62.395089 -58.393011 1194.4 BRAVOSEIS
106546 2019-01-23 10:13:57.950695 -62.394648 -58.393666 -62.395365 -58.392595 1181.5 BRAVOSEIS
106545 2019-01-23 10:14:15.338793 -62.394927 -58.393261 -62.395643 -58.392175 1175.6 BRAVOSEIS
106544 2019-01-23 10:14:32.594694 -62.395205 -58.392838 -62.395921 -58.391757 1164.9 BRAVOSEIS
106543 2019-01-23 10:14:49.932243 -62.395476 -58.392424 -62.396196 -58.391354 1152.5 BRAVOSEIS
106542 2019-01-23 10:15:07.672476 -62.395762 -58.392034 -62.396472 -58.390942 0.0 BRAVOSEIS
106541 2019-01-23 10:15:24.948039 -62.396047 -58.391641 -62.396744 -58.390515 0.0 BRAVOSEIS
106540 2019-01-23 10:15:42.237220 -62.396324 -58.391241 -62.397008 -58.390080 0.0 BRAVOSEIS
106539 2019-01-23 10:15:59.892773 -62.396591 -58.390784 -62.397282 -58.389627 1141.4 BRAVOSEIS
106538 2019-01-23 10:16:16.974005 -62.396854 -58.390349 -62.397544 -58.389182 1129.3 BRAVOSEIS
106537 2019-01-23 10:16:34.227462 -62.397121 -58.389910 -62.397813 -58.388745 1139.1 BRAVOSEIS
106536 2019-01-23 10:16:51.594588 -62.397385 -58.389453 -62.398091 -58.388318 1140.5 BRAVOSEIS
106535 2019-01-23 10:17:08.911411 -62.397654 -58.389015 -62.398366 -58.387903 1124.1 BRAVOSEIS
106534 2019-01-23 10:17:26.200029 -62.397927 -58.388602 -62.398641 -58.387489 1119.8 BRAVOSEIS
106533 2019-01-23 10:17:43.659720 -62.398204 -58.388184 -62.398918 -58.387075 1103.2 BRAVOSEIS
106532 2019-01-23 10:18:01.217248 -62.398490 -58.387797 -62.399197 -58.386670 1077.0 BRAVOSEIS
106531 2019-01-23 10:18:18.754188 -62.398771 -58.387391 -62.399474 -58.386244 1068.8 BRAVOSEIS
106530 2019-01-23 10:18:36.154980 -62.399049 -58.386981 -62.399744 -58.385809 1062.3 BRAVOSEIS
106529 2019-01-23 10:18:53.330246 -62.399321 -58.386564 -62.400018 -58.385376 1066.6 BRAVOSEIS
106528 2019-01-23 10:19:10.394699 -62.399592 -58.386133 -62.400275 -58.384973 1058.4 BRAVOSEIS
106527 2019-01-23 10:19:27.823203 -62.399865 -58.385710 -62.400547 -58.384538 1047.8 BRAVOSEIS
106526 2019-01-23 10:19:45.074787 -62.400139 -58.385283 -62.400815 -58.384100 1049.9 BRAVOSEIS
106525 2019-01-23 10:20:02.243319 -62.400406 -58.384841 -62.401083 -58.383658 1044.7 BRAVOSEIS
106524 2019-01-23 10:20:19.447470 -62.400675 -58.384405 -62.401350 -58.383215 1043.0 BRAVOSEIS
106523 2019-01-23 10:20:36.807300 -62.400944 -58.383962 -62.401623 -58.382770 1028.9 BRAVOSEIS
106522 2019-01-23 10:20:54.146841 -62.401209 -58.383518 -62.401892 -58.382347 1044.7 BRAVOSEIS
106521 2019-01-23 10:21:11.866607 -62.401471 -58.383063 -62.402167 -58.381914 1025.3 BRAVOSEIS
106520 2019-01-23 10:21:29.149297 -62.401744 -58.382644 -62.402439 -58.381477 0.0 BRAVOSEIS
106519 2019-01-23 10:21:46.500450 -62.402018 -58.382216 -62.402712 -58.381048 1028.5 BRAVOSEIS
106518 2019-01-23 10:22:03.847546 -62.402287 -58.381766 -62.402987 -58.380620 1024.5 BRAVOSEIS
106517 2019-01-23 10:22:21.118530 -62.402557 -58.381337 -62.403258 -58.380193 1030.1 BRAVOSEIS
106516 2019-01-23 10:22:38.541337 -62.402833 -58.380903 -62.403532 -58.379754 1030.9 BRAVOSEIS
106515 2019-01-23 10:22:55.841793 -62.403105 -58.380486 -62.403803 -58.379324 1058.9 BRAVOSEIS
106514 2019-01-23 10:23:13.405711 -62.403371 -58.380042 -62.404076 -58.378893 1035.1 BRAVOSEIS
106513 2019-01-23 10:23:31.093194 -62.403647 -58.379618 -62.404350 -58.378470 1039.5 BRAVOSEIS
106512 2019-01-23 10:23:48.788825 -62.403918 -58.379201 -62.404620 -58.378047 1056.0 BRAVOSEIS
106511 2019-01-23 10:24:06.444202 -62.404184 -58.378765 -62.404895 -58.377611 1075.9 BRAVOSEIS
106510 2019-01-23 10:24:24.019549 -62.404457 -58.378332 -62.405155 -58.377204 1094.8 BRAVOSEIS
106509 2019-01-23 10:24:41.477971 -62.404731 -58.377911 -62.405429 -58.376780 1071.8 BRAVOSEIS
106508 2019-01-23 10:24:59.171882 -62.405006 -58.377498 -62.405702 -58.376355 1092.8 BRAVOSEIS
106507 2019-01-23 10:25:17.018438 -62.405277 -58.377063 -62.405975 -58.375938 1111.3 BRAVOSEIS
106506 2019-01-23 10:25:34.916220 -62.405546 -58.376630 -62.406249 -58.375516 1115.9 BRAVOSEIS
106505 2019-01-23 10:25:53.087861 -62.405823 -58.376201 -62.406531 -58.375104 1082.9 BRAVOSEIS
106504 2019-01-23 10:26:10.804818 -62.406104 -58.375813 -62.406803 -58.374691 1078.5 BRAVOSEIS
106503 2019-01-23 10:26:28.839210 -62.406385 -58.375407 -62.407070 -58.374241 1069.5 BRAVOSEIS
106502 2019-01-23 10:26:46.384968 -62.406662 -58.374993 -62.407336 -58.373790 1067.9 BRAVOSEIS
106501 2019-01-23 10:27:03.880384 -62.406924 -58.374531 -62.407604 -58.373345 1076.3 BRAVOSEIS
106500 2019-01-23 10:27:21.335628 -62.407186 -58.374084 -62.407874 -58.372913 1076.6 BRAVOSEIS
106499 2019-01-23 10:27:38.940449 -62.407451 -58.373628 -62.408148 -58.372485 1073.3 BRAVOSEIS
106498 2019-01-23 10:27:56.369443 -62.407728 -58.373203 -62.408426 -58.372056 1056.5 BRAVOSEIS
106497 2019-01-23 10:28:14.514928 -62.407995 -58.372767 -62.408698 -58.371630 1021.9 BRAVOSEIS
106496 2019-01-23 10:28:32.559500 -62.408270 -58.372352 -62.408967 -58.371197 1014.2 BRAVOSEIS
106495 2019-01-23 10:28:50.064483 -62.408536 -58.371915 -62.409234 -58.370759 1039.7 BRAVOSEIS
106494 2019-01-23 10:29:07.764552 -62.408812 -58.371496 -62.409501 -58.370343 1013.2 BRAVOSEIS
106493 2019-01-23 10:29:25.533189 -62.409078 -58.371049 -62.409774 -58.369912 996.3 BRAVOSEIS
106492 2019-01-23 10:29:43.265490 -62.409347 -58.370603 -62.410050 -58.369496 984.8 BRAVOSEIS
106491 2019-01-23 10:30:00.765498 -62.409625 -58.370209 -62.410322 -58.369083 987.3 BRAVOSEIS
106490 2019-01-23 10:30:18.376584 -62.409905 -58.369800 -62.410599 -58.368653 988.6 BRAVOSEIS
106489 2019-01-23 10:30:35.800217 -62.410177 -58.369371 -62.410872 -58.368224 988.1 BRAVOSEIS
106488 2019-01-23 10:30:53.182226 -62.410450 -58.368949 -62.411146 -58.367791 986.4 BRAVOSEIS
106487 2019-01-23 10:31:10.875691 -62.410723 -58.368517 -62.411418 -58.367357 981.5 BRAVOSEIS
106486 2019-01-23 10:31:28.583822 -62.410990 -58.368086 -62.411683 -58.366944 989.6 BRAVOSEIS
106485 2019-01-23 10:31:46.335983 -62.411268 -58.367661 -62.411959 -58.366521 969.4 BRAVOSEIS
106484 2019-01-23 10:32:03.855996 -62.411540 -58.367250 -62.412233 -58.366106 972.1 BRAVOSEIS
106483 2019-01-23 10:32:21.438089 -62.411814 -58.366833 -62.412508 -58.365685 961.8 BRAVOSEIS
106482 2019-01-23 10:32:39.056009 -62.412091 -58.366420 -62.412777 -58.365259 951.8 BRAVOSEIS
106481 2019-01-23 10:32:56.853733 -62.412369 -58.365992 -62.413055 -58.364822 952.8 BRAVOSEIS
106480 2019-01-23 10:33:14.471497 -62.412638 -58.365567 -62.413321 -58.364385 953.9 BRAVOSEIS
106479 2019-01-23 10:33:31.880597 -62.412912 -58.365130 -62.413590 -58.363942 970.4 BRAVOSEIS
106478 2019-01-23 10:33:49.288869 -62.413179 -58.364695 -62.413857 -58.363505 954.7 BRAVOSEIS
106477 2019-01-23 10:34:06.475661 -62.413442 -58.364244 -62.414126 -58.363084 950.1 BRAVOSEIS
106476 2019-01-23 10:34:23.794743 -62.413707 -58.363797 -62.414400 -58.362660 956.8 BRAVOSEIS
106475 2019-01-23 10:34:41.119498 -62.413980 -58.363380 -62.414673 -58.362228 969.4 BRAVOSEIS
106474 2019-01-23 10:34:58.604179 -62.414255 -58.362956 -62.414948 -58.361801 962.5 BRAVOSEIS
106473 2019-01-23 10:35:16.018106 -62.414529 -58.362536 -62.415222 -58.361385 970.6 BRAVOSEIS
106472 2019-01-23 10:35:34.158053 -62.414805 -58.362107 -62.415500 -58.360969 994.3 BRAVOSEIS
106471 2019-01-23 10:35:52.050148 -62.415084 -58.361703 -62.415779 -58.360549 981.4 BRAVOSEIS
106470 2019-01-23 10:36:10.010004 -62.415362 -58.361293 -62.416055 -58.360128 1044.3 BRAVOSEIS
106469 2019-01-23 10:36:27.727874 -62.415636 -58.360877 -62.416323 -58.359694 0.0 BRAVOSEIS
106468 2019-01-23 10:36:45.245465 -62.415912 -58.360457 -62.416592 -58.359257 1011.9 BRAVOSEIS
106467 2019-01-23 10:37:02.424582 -62.416180 -58.360027 -62.416859 -58.358812 1066.5 BRAVOSEIS
106466 2019-01-23 10:37:19.877962 -62.416442 -58.359563 -62.417128 -58.358361 1061.3 BRAVOSEIS
106465 2019-01-23 10:37:37.156744 -62.416710 -58.359114 -62.417396 -58.357920 1061.5 BRAVOSEIS
106464 2019-01-23 10:37:54.328950 -62.416974 -58.358679 -62.417656 -58.357508 1081.0 BRAVOSEIS
106463 2019-01-23 10:38:11.712687 -62.417239 -58.358220 -62.417933 -58.357085 1056.8 BRAVOSEIS
106462 2019-01-23 10:38:28.916026 -62.417515 -58.357800 -62.418201 -58.356651 1043.5 BRAVOSEIS
106461 2019-01-23 10:38:46.185066 -62.417785 -58.357379 -62.418475 -58.356218 1046.4 BRAVOSEIS
106460 2019-01-23 10:39:03.424316 -62.418055 -58.356936 -62.418750 -58.355803 1064.3 BRAVOSEIS
106459 2019-01-23 10:39:20.252525 -62.418327 -58.356527 -62.419023 -58.355393 1058.1 BRAVOSEIS
106458 2019-01-23 10:39:37.597600 -62.418611 -58.356121 -62.419299 -58.354969 1040.0 BRAVOSEIS
106457 2019-01-23 10:39:55.313727 -62.418884 -58.355692 -62.419574 -58.354555 1032.6 BRAVOSEIS
106456 2019-01-23 10:40:14.452905 -62.419164 -58.355288 -62.419858 -58.354134 1038.4 BRAVOSEIS
106455 2019-01-23 10:40:32.340539 -62.419433 -58.354869 -62.420128 -58.353723 1045.8 BRAVOSEIS
106454 2019-01-23 10:40:49.920829 -62.419719 -58.354465 -62.420402 -58.353289 1075.1 BRAVOSEIS
106453 2019-01-23 10:41:07.396014 -62.419991 -58.354057 -62.420670 -58.352845 1047.2 BRAVOSEIS
106452 2019-01-23 10:41:24.996013 -62.420265 -58.353619 -62.420938 -58.352402 1049.7 BRAVOSEIS
106451 2019-01-23 10:41:42.538913 -62.420531 -58.353175 -62.421205 -58.351964 1056.9 BRAVOSEIS
106450 2019-01-23 10:42:00.039503 -62.420795 -58.352727 -62.421476 -58.351514 1060.5 BRAVOSEIS
106449 2019-01-23 10:42:17.400273 -62.421064 -58.352276 -62.421746 -58.351073 1068.9 BRAVOSEIS
106448 2019-01-23 10:42:34.661239 -62.421329 -58.351833 -62.422017 -58.350640 1078.8 BRAVOSEIS
106447 2019-01-23 10:42:51.942820 -62.421598 -58.351403 -62.422291 -58.350208 1232.1 BRAVOSEIS
106446 2019-01-23 10:43:09.419462 -62.421871 -58.350978 -62.422567 -58.349791 1109.1 BRAVOSEIS
106445 2019-01-23 10:43:26.675358 -62.422138 -58.350541 -62.422838 -58.349368 1114.8 BRAVOSEIS
106444 2019-01-23 10:43:44.033137 -62.422411 -58.350120 -62.423115 -58.348940 1133.1 BRAVOSEIS
106443 2019-01-23 10:44:01.400908 -62.422683 -58.349683 -62.423373 -58.348539 1130.9 BRAVOSEIS
106442 2019-01-23 10:44:18.674963 -62.422962 -58.349286 -62.423643 -58.348111 1112.1 BRAVOSEIS
106441 2019-01-23 10:44:36.042680 -62.423232 -58.348848 -62.423914 -58.347679 1132.9 BRAVOSEIS
106440 2019-01-23 10:44:53.499005 -62.423502 -58.348412 -62.424184 -58.347237 1140.6 BRAVOSEIS
106439 2019-01-23 10:45:11.026014 -62.423773 -58.347989 -62.424458 -58.346807 1127.9 BRAVOSEIS
106438 2019-01-23 10:45:28.498788 -62.424039 -58.347535 -62.424733 -58.346383 1153.4 BRAVOSEIS
106437 2019-01-23 10:45:45.732452 -62.424309 -58.347102 -62.425006 -58.345958 1143.7 BRAVOSEIS
106436 2019-01-23 10:46:03.013141 -62.424587 -58.346688 -62.425275 -58.345529 1157.2 BRAVOSEIS
106435 2019-01-23 10:46:20.475652 -62.424857 -58.346254 -62.425550 -58.345090 1162.2 BRAVOSEIS
106434 2019-01-23 10:46:37.834965 -62.425129 -58.345827 -62.425822 -58.344660 1161.2 BRAVOSEIS
106433 2019-01-23 10:46:55.405737 -62.425401 -58.345397 -62.426098 -58.344240 1162.1 BRAVOSEIS
106432 2019-01-23 10:47:12.620973 -62.425673 -58.344972 -62.426372 -58.343823 1163.9 BRAVOSEIS
106431 2019-01-23 10:47:29.711312 -62.425948 -58.344558 -62.426647 -58.343395 1161.3 BRAVOSEIS
106430 2019-01-23 10:47:47.368989 -62.426229 -58.344155 -62.426923 -58.342979 1167.7 BRAVOSEIS
106429 2019-01-23 10:48:04.732589 -62.426503 -58.343740 -62.427198 -58.342570 1159.4 BRAVOSEIS
106428 2019-01-23 10:48:22.717278 -62.426777 -58.343315 -62.427465 -58.342157 1160.3 BRAVOSEIS
106427 2019-01-23 10:48:40.514750 -62.427055 -58.342908 -62.427733 -58.341723 1159.2 BRAVOSEIS
106426 2019-01-23 10:48:58.203173 -62.427329 -58.342487 -62.428006 -58.341300 1161.2 BRAVOSEIS
106425 2019-01-23 10:49:15.516750 -62.427601 -58.342057 -62.428280 -58.340864 1171.0 BRAVOSEIS
106424 2019-01-23 10:49:32.729072 -62.427871 -58.341628 -62.428545 -58.340423 1189.4 BRAVOSEIS
106423 2019-01-23 10:49:50.224629 -62.428143 -58.341200 -62.428814 -58.339980 1186.9 BRAVOSEIS
106422 2019-01-23 10:50:07.580268 -62.428405 -58.340745 -62.429076 -58.339549 1192.3 BRAVOSEIS
106421 2019-01-23 10:50:24.954453 -62.428673 -58.340299 -62.429347 -58.339122 1200.1 BRAVOSEIS
106420 2019-01-23 10:50:42.596120 -62.428950 -58.339878 -62.429625 -58.338691 1199.6 BRAVOSEIS
106419 2019-01-23 10:50:59.957123 -62.429214 -58.339427 -62.429899 -58.338267 1205.0 BRAVOSEIS
106418 2019-01-23 10:51:17.241147 -62.429488 -58.339012 -62.430174 -58.337848 1214.0 BRAVOSEIS
106417 2019-01-23 10:51:34.606521 -62.429756 -58.338576 -62.430445 -58.337424 1222.9 BRAVOSEIS
106416 2019-01-23 10:51:52.016217 -62.430035 -58.338170 -62.430718 -58.337001 1229.5 BRAVOSEIS
106415 2019-01-23 10:52:09.321638 -62.430312 -58.337751 -62.430995 -58.336570 1231.7 BRAVOSEIS
106414 2019-01-23 10:52:26.414250 -62.430580 -58.337312 -62.431264 -58.336138 1227.3 BRAVOSEIS
106413 2019-01-23 10:52:43.454323 -62.430860 -58.336895 -62.431536 -58.335705 1227.3 BRAVOSEIS
106412 2019-01-23 10:53:00.563142 -62.431131 -58.336483 -62.431800 -58.335279 1312.2 BRAVOSEIS
106411 2019-01-23 10:53:18.018415 -62.431402 -58.336051 -62.432077 -58.334864 1239.7 BRAVOSEIS
106410 2019-01-23 10:53:35.833976 -62.431673 -58.335621 -62.432352 -58.334429 1254.3 BRAVOSEIS
106409 2019-01-23 10:53:53.167411 -62.431944 -58.335195 -62.432624 -58.333998 1239.8 BRAVOSEIS
106408 2019-01-23 10:54:10.583528 -62.432217 -58.334778 -62.432892 -58.333569 1242.7 BRAVOSEIS
106407 2019-01-23 10:54:28.568120 -62.432493 -58.334345 -62.433168 -58.333132 1247.6 BRAVOSEIS
106406 2019-01-23 10:54:45.778972 -62.432761 -58.333908 -62.433439 -58.332700 1247.1 BRAVOSEIS
106405 2019-01-23 10:55:02.947646 -62.433027 -58.333467 -62.433705 -58.332264 1250.1 BRAVOSEIS
106404 2019-01-23 10:55:20.262706 -62.433300 -58.333039 -62.433981 -58.331823 1256.5 BRAVOSEIS
106403 2019-01-23 10:55:37.366504 -62.433565 -58.332591 -62.434255 -58.331401 1260.9 BRAVOSEIS
106402 2019-01-23 10:55:54.492670 -62.433835 -58.332153 -62.434531 -58.330978 1309.6 BRAVOSEIS
106401 2019-01-23 10:56:11.869189 -62.434111 -58.331738 -62.434793 -58.330564 1276.0 BRAVOSEIS
106400 2019-01-23 10:56:29.077931 -62.434386 -58.331327 -62.435063 -58.330149 1284.8 BRAVOSEIS
106399 2019-01-23 10:56:46.690005 -62.434662 -58.330902 -62.435341 -58.329725 1273.9 BRAVOSEIS
106398 2019-01-23 10:57:04.043114 -62.434929 -58.330469 -62.435611 -58.329307 1289.3 BRAVOSEIS
106397 2019-01-23 10:57:21.153116 -62.435212 -58.330058 -62.435883 -58.328868 1321.1 BRAVOSEIS
106396 2019-01-23 10:57:38.539665 -62.435488 -58.329634 -62.436159 -58.328440 1307.4 BRAVOSEIS
106395 2019-01-23 10:57:56.054956 -62.435758 -58.329209 -62.436431 -58.328003 1329.2 BRAVOSEIS
106394 2019-01-23 10:58:13.088878 -62.436031 -58.328788 -62.436698 -58.327567 1330.6 BRAVOSEIS
